1621053900000,49686.58000000,49890.00000000,49197.19000000,49361.19000000,164.42786000,1621054799999,8140597.52007330,7196,75.71122700,3749466.32831360,0
1621054800000,49368.78000000,49542.03000000,49156.85000000,49509.81000000,125.02550500,1621055699999,6170158.47233805,5847,58.13936000,2870727.84895853,0
1621055700000,49509.82000000,49628.78000000,49272.55000000,49452.81000000,153.96040600,1621056599999,7614521.43028663,6093,79.79266600,3946366.82440002,0
1621056600000,49452.80000000,49549.00000000,49245.81000000,49496.58000000,158.99265300,1621057499999,7853190.08850074,5741,84.30583600,4163630.97228665,0
1621057500000,49496.58000000,49754.86000000,49496.58000000,49708.01000000,162.67121900,1621058399999,8080595.03185366,5393,87.27600200,4335289.82132774,0
1621058400000,49708.00000000,49708.00000000,49239.64000000,49254.50000000,191.87344900,1621059299999,9485370.18059993,6147,61.55515500,3042631.65535334,0
1621059300000,49257.12000000,49585.13000000,49002.34000000,49501.37000000,234.68336600,1621060199999,11566281.45407566,7848,110.04641900,5425590.31570386,0
1621060200000,49501.37000000,49680.00000000,49101.68000000,49189.10000000,214.99370400,1621061099999,10610317.34646444,7829,88.28291000,4356940.99992558,0
1621061100000,49189.09000000,49194.04000000,48680.84000000,49018.75000000,292.89187200,1621061999999,14328638.06820128,10983,144.44376400,7065897.38105966,0
1621062000000,49018.74000000,49100.00000000,48579.33000000,48803.31000000,241.20010500,1621062899999,11790510.84830365,9072,119.98359100,5866469.15279738,0
1621062900000,48803.30000000,48913.03000000,48544.38000000,48893.83000000,217.08323300,1621063799999,10582209.73752882,8304,104.95525700,5116405.88371096,0
1621063800000,48896.61000000,49012.12000000,48831.64000000,48945.55000000,141.35293300,1621064699999,6914681.86012722,5522,63.27848300,3095191.12554845,0
1621064700000,48945.55000000,49043.46000000,48444.00000000,48523.16000000,206.79632100,1621065599999,10081430.58705330,8098,89.19559400,4349613.89646934,0
1621065600000,48524.83000000,48749.83000000,48253.09000000,48484.84000000,263.16799500,1621066499999,12752147.39441632,10246,128.37421200,6220370.17659343,0
1621066500000,48491.26000000,48776.85000000,48360.52000000,48658.49000000,177.25864700,1621067399999,8610842.25882791,7203,80.88507800,3929483.51906293,0
1621067400000,48658.48000000,48870.00000000,48587.52000000,48650.85000000,152.59048300,1621068299999,7435678.42340739,6183,71.20884900,3469799.71507375,0
1621068300000,48647.81000000,49070.63000000,48357.18000000,48855.58000000,260.45529100,1621069199999,12702701.84815218,8607,138.77017500,6770063.40501004,0
1621069200000,48855.55000000,49292.85000000,48855.55000000,49115.20000000,214.48618700,1621070099999,10544192.47010440,7382,122.71768700,6032431.21523729,0
1621070100000,49111.95000000,49111.95000000,48444.23000000,48529.78000000,208.39965200,1621070999999,10157254.68107393,7799,91.55560600,4462020.21351951,0
1621071000000,48529.78000000,48749.98000000,48383.95000000,48624.45000000,219.78950600,1621071899999,10675809.42895495,7313,106.02409600,5150130.06571887,0
1621071900000,48618.70000000,48823.96000000,48377.46000000,48685.85000000,211.79618200,1621072799999,10305173.39401234,7685,96.87422800,4714661.54531715,0
1621072800000,48677.41000000,48677.41000000,48050.00000000,48103.10000000,377.12315300,1621073699999,18213983.34008819,10579,173.65324100,8387424.04188168,0
1621073700000,48103.70000000,48259.72000000,47850.00000000,47981.89000000,333.39487700,1621074599999,16018136.61798972,11035,146.25436300,7029146.58089265,0
1621074600000,47980.49000000,48381.08000000,47816.43000000,48217.66000000,274.60847100,1621075499999,13220513.25172949,9383,142.59449700,6865619.00041179,0
1621075500000,48218.02000000,48540.29000000,48054.24000000,48416.99000000,298.78892100,1621076399999,14441442.10908420,9151,159.61096800,7715330.51915943,0
1621076400000,48417.00000000,48766.79000000,48387.64000000,48669.15000000,210.64730900,1621077299999,10241312.01964417,7135,115.38923500,5609963.67316109,0
1621077300000,48664.41000000,48877.93000000,48614.49000000,48769.92000000,147.62352800,1621078199999,7191275.74042406,5537,77.71010100,3785345.60586773,0
1621078200000,48769.93000000,48791.80000000,48491.74000000,48773.05000000,164.60422100,1621079099999,8007484.89442157,5676,81.45101500,3962513.19165661,0
1621079100000,48773.05000000,49029.52000000,48628.33000000,48975.66000000,176.76883200,1621079999999,8637488.36746714,6464,102.45023500,5005774.88837642,0
1621080000000,48975.65000000,49021.94000000,48780.84000000,48811.09000000,164.57021000,1621080899999,8047387.21291253,5724,70.37636300,3441097.03175376,0
1621080900000,48814.30000000,48999.15000000,48687.72000000,48899.00000000,153.67048500,1621081799999,7505289.41116765,5699,78.85196200,3851433.80343823,0
1621081800000,48899.00000000,49352.66000000,48879.87000000,49176.19000000,198.22878200,1621082699999,9752265.70436278,7030,112.90902400,5554279.97249113,0
1621082700000,49176.17000000,49355.93000000,49089.85000000,49214.16000000,142.20880100,1621083599999,7001247.89273871,5296,69.96097600,3444850.82386938,0
1621083600000,49214.16000000,49411.85000000,49156.37000000,49208.94000000,112.47435100,1621084499999,5539150.81585018,4799,59.64689000,2937936.29282942,0
1621084500000,49208.93000000,49208.94000000,48969.18000000,49098.26000000,141.72897700,1621085399999,6957145.97712060,5174,67.90521300,3332995.14122743,0
1621085400000,49098.16000000,49368.33000000,48750.00000000,49283.82000000,206.23501900,1621086299999,10110113.53150117,7178,100.10345200,4912129.98916008,0
1621086300000,49282.93000000,49380.00000000,48879.12000000,49036.69000000,149.36564700,1621087199999,7335527.13528470,5400,62.33435800,3060865.51743401,0
1621087200000,49036.70000000,49550.03000000,48965.80000000,49278.26000000,245.12616900,1621088099999,12092520.78323950,8328,131.30878500,6477223.35068447,0
1621088100000,49278.26000000,49285.52000000,48919.16000000,48966.18000000,209.39344000,1621088999999,10272236.51780738,7351,97.45650600,4781020.10234846,0
1621089000000,48966.60000000,49355.44000000,48877.04000000,49312.79000000,200.98147000,1621089899999,9877655.44226391,7559,114.25144800,5615986.19931831,0
1621089900000,49312.76000000,49609.12000000,49234.34000000,49433.28000000,241.96028900,1621090799999,11966456.78752953,8218,144.04078600,7123820.95216683,0
1621090800000,49425.16000000,49621.06000000,49290.00000000,49379.28000000,148.75025300,1621091699999,7353450.89412714,6102,72.34323700,3576641.04278197,0
1621091700000,49378.36000000,49418.01000000,49188.64000000,49289.05000000,143.94236900,1621092599999,7096402.94861065,5091,74.17797400,3657132.84413621,0
1621092600000,49289.05000000,49336.03000000,49000.00000000,49069.63000000,163.92092000,1621093499999,8054674.56094088,5536,77.53533900,3810110.93256286,0
1621093500000,49069.63000000,49080.80000000,48886.60000000,49030.37000000,140.18026900,1621094399999,6868873.25156113,5099,68.71377600,3367487.39609469,0
1621094400000,49030.37000000,49032.58000000,48174.14000000,48374.00000000,331.71837000,1621095299999,16092154.49518167,11993,134.51192900,6523304.98321188,0
